Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
523,Chechu\Chechu,es ESP,DF,Villarreal,es La Liga,32,1982,15,13,1149,12.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
524,Nicolò Cherubin\Nicolo-Cherubin,it ITA,DF,Atalanta,it Serie A,27,1986,13,10,1011,11.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
525,Denis Cheryshev\Denis-Cheryshev,ru RUS,FWMF,Villarreal,es La Liga,23,1990,26,18,1687,18.7,4,9,4,0,0,7,0,0.21,0.48,0.69,0.21,0.69,Matches
526,James Chester\James-Chester,wls WAL,DF,Hull City,eng Premier League,25,1989,23,23,1872,20.8,2,0,2,0,0,5,1,0.10,0.00,0.10,0.10,0.10,Matches
527,Raman Chibsah\Raman-Chibsah,gh GHA,MF,Sassuolo,it Serie A,21,1993,8,3,258,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
528,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,Juventus,it Serie A,29,1984,28,27,2448,27.2,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,Matches
529,Vlad Chiriche?\Vlad-Chiriches,ro ROU,DF,Tottenham,eng Premier League,24,1989,10,8,708,7.9,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
530,Ivaylo Chochev\Ivaylo-Chochev,bg BUL,MF,Palermo,it Serie A,21,1993,18,13,1094,12.2,3,0,3,0,0,4,0,0.25,0.00,0.25,0.25,0.25,Matches
531,Jérémy Choplin\Jeremy-Choplin,fr FRA,DFMF,Metz,fr Ligue 1,29,1985,21,20,1807,20.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Andreas Christensen\Andreas-Christensen,dk DEN,DF,Chelsea,eng Premier League,18,1996,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
533,Anders Christiansen\Anders-Christiansen,dk DEN,MF,Chievo,it Serie A,24,1990,4,2,236,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
534,Lazaros Christodoulopoulos\Lazaros-Christodoulopoulos,gr GRE,FWMF,Hellas Verona,it Serie A,27,1986,22,12,1257,14.0,1,5,1,0,0,3,0,0.07,0.36,0.43,0.07,0.43,Matches
535,Lee Chung-yong\Lee-Chung-yong,kr KOR,FWMF,Crystal Palace,eng Premier League,26,1988,3,1,92,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Michaël Ciani\Michael-Ciani,fr FRA,DF,Lazio,it Serie A,30,1984,12,9,870,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Luca Cigarini\Luca-Cigarini,it ITA,MF,Atalanta,it Serie A,28,1986,33,30,2679,29.8,0,3,0,0,0,11,1,0.00,0.10,0.10,0.00,0.10,Matches
538,Tolcay Ci?erci\Tolcay-Cigerci,tr TUR,MF,Hamburger SV,de Bundesliga,19,1995,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
539,Tolga Ci?erci\Tolga-Cigerci,tr TUR,MF,Hertha BSC,de Bundesliga,22,1992,2,0,78,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
540,Per Ciljan Skjelbred\Per-Ciljan-Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,27,1987,26,26,2234,24.8,0,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches
541,Gilles Cioni\Gilles-Cioni,fr FRA,DF,Bastia,fr Ligue 1,30,1984,14,10,1004,11.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
542,Domingo Cisma\Domingo-Cisma,es ESP,DF,Elche,es La Liga,32,1982,25,24,2158,24.0,0,1,0,0,0,10,1,0.00,0.04,0.04,0.00,0.04,Matches
543,Djibril Cissé\Djibril-Cisse,fr FRA,FW,Bastia,fr Ligue 1,32,1981,8,0,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
544,Papiss Cissé\Papiss-Cisse,sn SEN,FW,Newcastle Utd,eng Premier League,29,1985,22,11,1158,12.9,11,1,10,1,1,1,0,0.85,0.08,0.93,0.78,0.85,Matches
545,Aly Cissokho\Aly-Cissokho,fr FRA,DF,Aston Villa,eng Premier League,26,1987,25,24,2128,23.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
546,Issa Cissokho\Issa-Cissokho,sn SEN,DF,Nantes,fr Ligue 1,29,1985,33,32,2889,32.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
547,Ciaran Clark\Ciaran-Clark,ie IRL,DFMF,Aston Villa,eng Premier League,24,1989,25,22,1991,22.1,1,2,1,0,0,9,1,0.05,0.09,0.14,0.05,0.14,Matches
548,Pablo Clavería\Pablo-Claveria,es ESP,MF,Rayo Vallecano,es La Liga,18,1996,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
549,Cléber\Cleber,br BRA,DF,Hamburger SV,de Bundesliga,23,1990,12,11,1029,11.4,1,0,1,0,0,5,1,0.09,0.00,0.09,0.09,0.09,Matches
550,Christian Clemens\Christian-Clemens,de GER,FWMF,Mainz 05,de Bundesliga,22,1991,9,6,409,4.5,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matches
551,Christian Clemens\Christian-Clemens,de GER,FWMF,Schalke 04,de Bundesliga,22,1991,8,1,277,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
552,Jérémy Clément\Jeremy-Clement,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1984,29,28,2482,27.6,1,1,1,0,0,7,0,0.04,0.04,0.07,0.04,0.07,Matches
553,François Clerc\Francois-Clerc,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1983,15,15,1318,14.6,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches
554,Tom Cleverley\Tom-Cleverley,eng ENG,MF,Aston Villa,eng Premier League,24,1989,31,31,2507,27.9,3,0,3,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
555,Tom Cleverley\Tom-Cleverley,eng ENG,MF,Manchester Utd,eng Premier League,24,1989,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
556,Gaël Clichy\Gael-Clichy,fr FRA,DF,Manchester City,eng Premier League,29,1985,23,23,2057,22.9,1,3,1,0,0,1,0,0.04,0.13,0.18,0.04,0.18,Matches
557,Nathaniel Clyne\Nathaniel-Clyne,eng ENG,DF,Southampton,eng Premier League,23,1991,35,35,3146,35.0,2,0,2,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
558,Sebastián Coates\Sebastian-Coates,uy URU,DF,Sunderland,eng Premier League,23,1990,9,8,823,9.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
559,David Cobeño\David-Cobeno,es ESP,GK,Rayo Vallecano,es La Liga,32,1982,3,2,246,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
560,Marcus Coco\Marcus-Coco,fr FRA,FWMF,Guingamp,fr Ligue 1,18,1996,3,2,171,1.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
561,Andrea Coda\Andrea-Coda,it ITA,DF,Sampdoria,it Serie A,29,1985,2,0,61,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
562,Massimo Coda\Massimo-Coda,it ITA,FW,Parma,it Serie A,25,1988,18,9,862,9.6,2,3,2,0,0,2,0,0.21,0.31,0.52,0.21,0.52,Matches
563,Jordi Codina\Jordi-Codina,es ESP,GK,Getafe,es La Liga,32,1982,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
564,Fábio Coentrão\Fabio-Coentrao,pt POR,DF,Real Madrid,es La Liga,26,1988,9,5,418,4.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
565,Isaac Cofie\Isaac-Cofie,gh GHA,MF,Chievo,it Serie A,22,1991,18,8,923,10.3,0,1,0,0,0,2,1,0.00,0.10,0.10,0.00,0.10,Matches
566,Renaud Cohade\Renaud-Cohade,fr FRA,MF,Saint-Étienne,fr Ligue 1,29,1984,17,11,1044,11.6,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches
567,Coke\Coke,es ESP,DF,Sevilla,es La Liga,27,1987,22,21,1811,20.1,2,3,2,0,0,6,0,0.10,0.15,0.25,0.10,0.25,Matches
568,Jack Colback\Jack-Colback,eng ENG,MF,Newcastle Utd,eng Premier League,24,1989,35,35,3128,34.8,4,6,4,0,0,12,0,0.12,0.17,0.29,0.12,0.29,Matches
569,Ashley Cole\Ashley-Cole,eng ENG,DF,Roma,it Serie A,33,1980,11,11,990,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
570,Carlton Cole\Carlton-Cole,eng ENG,FW,West Ham,eng Premier League,30,1983,23,8,912,10.1,2,0,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
571,Joe Cole\Joe-Cole,eng ENG,MF,Aston Villa,eng Premier League,32,1981,12,3,284,3.2,1,1,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63,Matches
572,Séamus Coleman\Seamus-Coleman,ie IRL,DFMF,Everton,eng Premier League,25,1988,35,34,3066,34.1,3,2,3,0,0,5,0,0.09,0.06,0.15,0.09,0.15,Matches
573,James Collins\James-Collins,wls WAL,DF,West Ham,eng Premier League,30,1983,27,21,1882,20.9,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
574,Fabricio Coloccini\Fabricio-Coloccini,ar ARG,DFMF,Newcastle Utd,eng Premier League,32,1982,32,32,2836,31.5,1,0,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches
575,Simone Colombi\Simone-Colombi,it ITA,GK,Cagliari,it Serie A,23,1991,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
576,Diego Colotto\Diego-Colotto,ar ARG,DF,Espanyol,es La Liga,33,1981,23,22,1974,21.9,1,0,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches
577,Adrián Colunga\Adrian-Colunga,es ESP,FWMF,Granada,es La Liga,29,1984,4,3,219,2.4,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
578,Kingsley Coman\Kingsley-Coman,fr FRA,FWMF,Juventus,it Serie A,18,1996,14,5,495,5.5,0,2,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,Matches
579,Brandon Comley\Brandon-Comley,ms MSR,MF,QPR,eng Premier League,18,1995,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
580,Daniel Congré\Daniel-Congre,fr FRA,DF,Montpellier,fr Ligue 1,29,1985,30,26,2364,26.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
581,Andrea Consigli\Andrea-Consigli,it ITA,GK,Sassuolo,it Serie A,27,1987,35,35,3126,34.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
582,Bryan Constant\Bryan-Constant,fr FRA,MF,Nice,fr Ligue 1,20,1994,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
583,Antoine Conte\Antoine-Conte,fr FRA,DF,Reims,fr Ligue 1,20,1994,29,29,2535,28.2,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
584,Diego Contento\Diego-Contento,de GER,DF,Bordeaux,fr Ligue 1,24,1990,25,23,1983,22.0,0,3,0,0,0,8,0,0.00,0.14,0.14,0.00,0.14,Matches
585,Daniele Conti\Daniele-Conti,it ITA,MF,Cagliari,it Serie A,35,1979,18,17,1492,16.6,1,0,1,0,0,11,1,0.06,0.00,0.06,0.06,0.06,Matches
586,Duje ?op\Duje-Cop,hr CRO,FW,Cagliari,it Serie A,24,1990,16,9,812,9.0,4,0,4,0,0,1,0,0.44,0.00,0.44,0.44,0.44,Matches
587,Manuel Coppola\Manuel-Coppola,it ITA,MF,Cesena,it Serie A,32,1982,11,10,863,9.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
588,Francis Coquelin\Francis-Coquelin,fr FRA,DFMF,Arsenal,eng Premier League,23,1991,22,19,1661,18.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
589,Sébastien Corchia\Sebastien-Corchia,fr FRA,DF,Lille,fr Ligue 1,23,1990,31,29,2505,27.8,1,1,1,0,0,5,2,0.04,0.04,0.07,0.04,0.07,Matches
590,Jhon Córdoba\Jhon-Cordoba,co COL,FW,Granada,es La Liga,21,1993,26,16,1409,15.7,4,0,4,0,0,7,0,0.26,0.00,0.26,0.26,0.26,Matches
591,Benjamin Corgnet\Benjamin-Corgnet,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1987,24,15,1185,13.2,0,3,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches
592,Jack Cork\Jack-Cork,eng ENG,DFMF,Southampton,eng Premier League,25,1989,12,5,481,5.3,2,0,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches
593,Jack Cork\Jack-Cork,eng ENG,DFMF,Swansea City,eng Premier League,25,1989,15,15,1324,14.7,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches
594,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFFW,Lyon,fr Ligue 1,17,1996,4,1,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
595,Ferran Corominas\Ferran-Corominas,es ESP,FWMF,Elche,es La Liga,31,1983,34,14,1214,13.5,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
596,Corona\Corona,es ESP,MF,Almería,es La Liga,33,1981,31,23,2025,22.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
597,Joaquín Correa\Joaquin-Correa,ar ARG,FWMF,Sampdoria,it Serie A,19,1994,6,2,191,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
598,Andrea Cossu\Andrea-Cossu,it ITA,MF,Cagliari,it Serie A,34,1980,22,19,1591,17.7,2,2,1,1,2,5,1,0.11,0.11,0.23,0.06,0.17,Matches
599,Andrea Costa\Andrea-Costa,it ITA,DFMF,Parma,it Serie A,28,1986,22,20,1795,19.9,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches
600,Diego Costa\Diego-Costa,es ESP,FW,Chelsea,eng Premier League,25,1988,26,24,2068,23.0,20,3,19,1,1,8,0,0.87,0.13,1.00,0.83,0.96,Matches
601,Hélder Costa\Helder-Costa,pt POR,FWMF,La Coruña,es La Liga,20,1994,6,0,150,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
602,Jaume Costa\Jaume-Costa,es ESP,DF,Villarreal,es La Liga,26,1988,29,28,2427,27.0,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches
603,Tino Costa\Tino-Costa,ar ARG,MF,Genoa,it Serie A,29,1985,6,2,231,2.6,2,1,2,0,0,4,0,0.78,0.39,1.17,0.78,1.17,Matches
604,David Costas\David-Costas,es ESP,DF,Celta Vigo,es La Liga,19,1995,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
605,Benoît Costil\Benoit-Costil,fr FRA,GK,Rennes,fr Ligue 1,27,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
606,Adamo Coulibaly\Adamo-Coulibaly,fr FRA,FW,Lens,fr Ligue 1,32,1981,33,28,2458,27.3,4,1,3,1,2,4,0,0.15,0.04,0.18,0.11,0.15,Matches
607,Gaëtan Courtet\Gaetan-Courtet,fr FRA,FW,Reims,fr Ligue 1,25,1989,17,3,551,6.1,2,0,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches
608,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Chelsea,eng Premier League,22,1992,32,32,2813,31.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
609,Mathieu Coutadeur\Mathieu-Coutadeur,fr FRA,MF,Lorient,fr Ligue 1,28,1986,11,8,711,7.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
610,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,Liverpool,eng Premier League,22,1992,35,32,2792,31.0,5,5,5,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches
611,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,20,1994,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
612,Aaron Cresswell\Aaron-Cresswell,eng ENG,DFMF,West Ham,eng Premier League,24,1989,38,38,3420,38.0,2,4,2,0,0,5,0,0.05,0.11,0.16,0.05,0.16,Matches
613,Lorenzo Crisetig\Lorenzo-Crisetig,it ITA,MF,Cagliari,it Serie A,21,1993,28,26,2225,24.7,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches
614,Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Bordeaux,fr Ligue 1,19,1995,11,1,246,2.7,1,1,1,0,0,1,0,0.37,0.37,0.73,0.37,0.73,Matches
615,Daniele Croce\Daniele-Croce,it ITA,MF,Empoli,it Serie A,31,1982,37,35,2963,32.9,1,2,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches
616,Peter Crouch\Peter-Crouch,eng ENG,FW,Stoke City,eng Premier League,33,1981,33,17,1685,18.7,8,2,8,0,0,4,0,0.43,0.11,0.53,0.43,0.53,Matches
617,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,Chelsea,eng Premier League,26,1988,12,4,315,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
618,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,Fiorentina,it Serie A,26,1988,17,17,1441,16.0,4,4,4,0,0,5,0,0.25,0.25,0.50,0.25,0.50,Matches
619,Isaac Cuenca\Isaac-Cuenca,es ESP,FWMF,La Coruña,es La Liga,23,1991,27,14,1456,16.2,2,2,1,1,1,1,0,0.12,0.12,0.25,0.06,0.19,Matches
620,Julián Cuesta\Julian-Cuesta,es ESP,GK,Almería,es La Liga,23,1991,15,15,1350,15.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
621,Darío Cvitanich\Dario-Cvitanich,ar ARG,FW,Nice,fr Ligue 1,30,1984,9,5,484,5.4,3,0,3,0,0,0,0,0.56,0.00,0.56,0.56,0.56,Matches
622,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Lens,fr Ligue 1,19,1995,33,27,2186,24.3,2,2,2,0,0,9,0,0.08,0.08,0.16,0.08,0.16,Matches
623,Marco D'Alessandro\Marco-DAlessandro,it ITA,MF,Atalanta,it Serie A,23,1991,25,9,982,10.9,0,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches
624,Sessi D'Almeida\Sessi-DAlmeida,bj BEN,MF,Bordeaux,fr Ligue 1,18,1995,2,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
625,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,Inter,it Serie A,25,1988,23,19,1681,18.7,0,2,0,0,0,7,0,0.00,0.11,0.11,0.00,0.11,Matches
626,Damien Da Silva\Damien-Da-Silva,fr FRA,DFMF,Caen,fr Ligue 1,26,1988,35,35,3077,34.2,1,1,1,0,0,5,1,0.03,0.03,0.06,0.03,0.06,Matches
627,Bryan Dabo\Bryan-Dabo,bf BFA,MF,Montpellier,fr Ligue 1,22,1992,21,20,1819,20.2,2,2,2,0,0,5,0,0.10,0.10,0.20,0.10,0.20,Matches
628,Mouhamadou Dabo\Mouhamadou-Dabo,fr FRA,DF,Lyon,fr Ligue 1,27,1986,13,13,1016,11.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
629,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,M'Gladbach,de Bundesliga,18,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
630,Dario Dainelli\Dario-Dainelli,it ITA,DF,Chievo,it Serie A,35,1979,30,28,2443,27.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
631,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,Inter,it Serie A,30,1984,4,3,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
632,Felipe dal Belo\Felipe-dal-Belo,br BRA,DF,Parma,it Serie A,30,1984,11,11,928,10.3,1,0,1,0,0,2,2,0.10,0.00,0.10,0.10,0.10,Matches
633,Nicola Dalmonte\Nicola-Dalmonte,it ITA,FWMF,Cesena,it Serie A,16,1997,4,1,117,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
634,Teerasil Dangda\Teerasil-Dangda,th THA,FW,Almería,es La Liga,26,1988,6,0,144,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
635,Gaël Danic\Gael-Danic,fr FRA,MF,Lyon,fr Ligue 1,32,1981,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
636,Gaël Danic\Gael-Danic,fr FRA,MF,Bastia,fr Ligue 1,32,1981,15,14,1084,12.0,1,4,1,0,0,2,0,0.08,0.33,0.42,0.08,0.42,Matches
637,Guillermo Daniel Rodríguez\Guillermo-Daniel-Rodriguez,uy URU,DF,Hellas Verona,it Serie A,30,1984,13,11,1046,11.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
638,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,eng Premier League,27,1987,34,34,2920,32.4,2,3,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,Matches
639,Dante\Dante,br BRA,DF,Bayern Munich,de Bundesliga,30,1983,27,21,2001,22.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
640,Romain Danzé\Romain-Danze,fr FRA,DFMF,Rennes,fr Ligue 1,28,1986,31,29,2662,29.6,0,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
641,Fabio Daprelà\Fabio-Daprela,ch SUI,DFMF,Palermo,it Serie A,23,1991,22,11,1058,11.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
642,Sergi Darder\Sergi-Darder,es ESP,MF,Málaga,es La Liga,20,1993,34,33,2743,30.5,4,0,4,0,0,10,1,0.13,0.00,0.13,0.13,0.13,Matches
643,Vladimír Darida\Vladimir-Darida,cz CZE,MF,Freiburg,de Bundesliga,23,1990,31,27,2420,26.9,6,1,1,5,6,3,1,0.22,0.04,0.26,0.04,0.07,Matches
644,Matteo Darmian\Matteo-Darmian,it ITA,DFMF,Torino,it Serie A,24,1989,33,28,2568,28.5,2,1,2,0,0,2,0,0.07,0.04,0.11,0.07,0.11,Matches
645,Jason Davidson\Jason-Davidson,au AUS,DFMF,West Brom,eng Premier League,23,1991,2,1,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
646,Ben Davies\Ben-Davies,wls WAL,DFMF,Tottenham,eng Premier League,21,1993,14,9,895,9.9,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
647,Curtis Davies\Curtis-Davies,eng ENG,DF,Hull City,eng Premier League,29,1985,21,21,1812,20.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
648,Kelvin Davis\Kelvin-Davis,eng ENG,GK,Southampton,eng Premier League,37,1976,7,6,617,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
649,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,eng Premier League,29,1985,35,32,2637,29.3,0,2,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
650,Craig Dawson\Craig-Dawson,eng ENG,DF,West Brom,eng Premier League,24,1990,29,29,2590,28.8,2,0,2,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
651,Michael Dawson\Michael-Dawson,eng ENG,DF,Hull City,eng Premier League,30,1983,28,28,2432,27.0,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches
652,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,FWMF,Wolfsburg,de Bundesliga,23,1991,34,34,3047,33.9,10,20,10,0,0,3,0,0.30,0.59,0.89,0.30,0.89,Matches
653,Paolo De Ceglie\Paolo-De-Ceglie,it ITA,DF,Juventus,it Serie A,27,1986,2,1,104,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
654,Paolo De Ceglie\Paolo-De-Ceglie,it ITA,DF,Parma,it Serie A,27,1986,11,11,746,8.3,3,0,3,0,0,3,0,0.36,0.00,0.36,0.36,0.36,Matches
655,Giuseppe De Feudis\Giuseppe-De-Feudis,it ITA,MF,Cesena,it Serie A,31,1983,25,23,1906,21.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
656,Ritchie De Laet\Ritchie-De-Laet,be BEL,DF,Leicester City,eng Premier League,25,1988,26,20,1883,20.9,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
657,Sebastien De Maio\Sebastien-De-Maio,fr FRA,DF,Genoa,it Serie A,27,1987,33,31,2789,31.0,1,1,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,Matches
658,Rodrigo De Paul\Rodrigo-De-Paul,ar ARG,FWMF,Valencia,es La Liga,20,1994,25,6,743,8.3,1,4,1,0,0,3,1,0.12,0.48,0.61,0.12,0.61,Matches
659,Daniele De Rossi\Daniele-De-Rossi,it ITA,DFMF,Roma,it Serie A,31,1983,26,25,2148,23.9,2,0,2,0,0,12,1,0.08,0.00,0.08,0.08,0.08,Matches
660,Morgan De Sanctis\Morgan-De-Sanctis,it ITA,GK,Roma,it Serie A,37,1977,35,35,3150,35.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
661,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,Milan,it Serie A,21,1992,17,16,1308,14.5,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches
662,Lorenzo De Silvestri\Lorenzo-De-Silvestri,it ITA,DFMF,Sampdoria,it Serie A,26,1988,33,33,2928,32.5,4,3,4,0,0,8,0,0.12,0.09,0.22,0.12,0.22,Matches
663,Lucas Deaux\Lucas-Deaux,fr FRA,MF,Nantes,fr Ligue 1,25,1988,34,23,2104,23.4,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
664,Mathieu Debuchy\Mathieu-Debuchy,fr FRA,DF,Arsenal,eng Premier League,29,1985,10,10,805,8.9,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
665,Jermain Defoe\Jermain-Defoe,eng ENG,FW,Sunderland,eng Premier League,31,1982,17,17,1451,16.1,4,0,4,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
