Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
477,Andrea Caracciolo\Andrea-Caracciolo,it ITA,FW,Brescia,it Serie A,28,1981,33,30,2625,29.2,12,1,8,4,5,4,1,0.41,0.03,0.45,0.27,0.31,Matches
478,Ezequiel Carboni\Ezequiel-Carboni,ar ARG,MF,Catania,it Serie A,31,1979,28,24,2022,22.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
479,John Carew\John-Carew,no NOR,FW,Aston Villa,eng Premier League,30,1979,10,6,538,6,0,0,0,0,1,0,0,0,0,0,0,0,Matches
480,John Carew\John-Carew,no NOR,FW,Stoke City,eng Premier League,30,1979,10,7,615,6.8,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches
481,Carlão\Carlao,br BRA,DFMF,Sochaux,fr Ligue 1,24,1986,24,19,1710,19,1,0,1,0,0,6,0,0.05,0,0.05,0.05,0.05,Matches
482,Carlitos\Carlitos,pt POR,FWMF,Hannover 96,de Bundesliga,27,1982,6,2,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
483,Luis Carlos Martín\Luis-Carlos-Martin,es ESP,MF,Hércules,es La Liga,19,1990,1,0,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
484,Juan Carlos Valerón\Juan-Carlos-Valeron,es ESP,MF,La Coruña,es La Liga,35,1975,21,9,1082,12,0,1,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
485,José Carlos\Jose-Carlos,es ESP,FWMF,Sevilla,es La Liga,23,1987,6,2,175,1.9,0,1,0,0,0,0,0,0,0.51,0.51,0,0.51,Matches
486,David Carney\David-Carney,au AUS,DFMF,Blackpool,eng Premier League,26,1983,11,5,496,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
487,Stephen Carr\Stephen-Carr,ie IRL,DF,Birmingham City,eng Premier League,33,1976,38,38,3372,37.5,0,0,0,0,0,4,0,0,0,0,0,0,Matches
488,Jamie Carragher\Jamie-Carragher,eng ENG,DFMF,Liverpool,eng Premier League,32,1978,28,28,2486,27.6,0,0,0,0,0,4,0,0,0,0,0,0,Matches
489,Cédric Carrasso\Cedric-Carrasso,fr FRA,GK,Bordeaux,fr Ligue 1,28,1981,35,34,3096,34.4,0,0,0,0,0,3,1,0,0,0,0,0,Matches
490,Johann Carrasso\Johann-Carrasso,fr FRA,GK,Rennes,fr Ligue 1,22,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
491,Michael Carrick\Michael-Carrick,eng ENG,MF,Manchester Utd,eng Premier League,29,1981,28,23,1972,21.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
492,Andy Carroll\Andy-Carroll,eng ENG,FW,Liverpool,eng Premier League,21,1989,7,5,445,4.9,2,0,2,0,0,1,0,0.4,0,0.4,0.4,0.4,Matches
493,Andy Carroll\Andy-Carroll,eng ENG,FW,Newcastle Utd,eng Premier League,21,1989,19,18,1625,18.1,11,4,11,0,0,4,0,0.61,0.22,0.83,0.61,0.83,Matches
494,Moris Carrozzieri\Moris-Carrozzieri,it ITA,DFFW,Palermo,it Serie A,29,1980,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
495,Scott Carson\Scott-Carson,eng ENG,GK,West Brom,eng Premier League,24,1985,32,32,2880,32,0,0,0,0,0,1,0,0,0,0,0,0,Matches
496,Eduardo Carvalho\Eduardo-Carvalho,pt POR,GK,Genoa,it Serie A,27,1982,37,37,3330,37,0,0,0,0,0,0,0,0,0,0,0,0,Matches
497,Ricardo Carvalho\Ricardo-Carvalho,pt POR,DF,Real Madrid,es La Liga,32,1978,33,31,2773,30.8,3,0,3,0,0,11,2,0.1,0,0.1,0.1,0.1,Matches
498,Víctor Casadesús\Victor-Casadesus,es ESP,FW,Mallorca,es La Liga,25,1985,19,9,826,9.2,3,1,3,0,0,1,0,0.33,0.11,0.44,0.33,0.44,Matches
499,Federico Casarini\Federico-Casarini,it ITA,MF,Bologna,it Serie A,20,1989,32,18,1857,20.6,0,2,0,0,0,2,0,0,0.1,0.1,0,0.1,Matches
500,Fabio Caserta\Fabio-Caserta,it ITA,MF,Cesena,it Serie A,31,1978,25,19,1609,17.9,1,2,1,0,0,6,0,0.06,0.11,0.17,0.06,0.17,Matches
501,Nacho Cases\Nacho-Cases,es ESP,MF,Sporting Gijón,es La Liga,22,1987,18,17,1411,15.7,1,0,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
502,Iker Casillas\Iker-Casillas,es ESP,GK,Real Madrid,es La Liga,29,1981,35,35,3062,34,0,0,0,0,0,3,1,0,0,0,0,0,Matches
503,Javier Casquero\Javier-Casquero,es ESP,MF,Getafe,es La Liga,34,1976,27,15,1312,14.6,1,2,1,0,0,5,0,0.07,0.14,0.21,0.07,0.21,Matches
504,Mattia Cassani\Mattia-Cassani,it ITA,DF,Palermo,it Serie A,26,1983,32,32,2793,31,0,0,0,0,0,7,0,0,0,0,0,0,Matches
505,Antonio Cassano\Antonio-Cassano,it ITA,FW,Milan,it Serie A,28,1982,17,9,921,10.2,4,7,2,2,2,1,1,0.39,0.68,1.07,0.2,0.88,Matches
506,Antonio Cassano\Antonio-Cassano,it ITA,FW,Sampdoria,it Serie A,28,1982,7,7,608,6.8,4,2,2,2,2,1,0,0.59,0.3,0.89,0.3,0.59,Matches
507,Marco Cassetti\Marco-Cassetti,it ITA,DFMF,Roma,it Serie A,33,1977,32,31,2596,28.8,0,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
508,Luca Castellazzi\Luca-Castellazzi,it ITA,GK,Inter,it Serie A,35,1975,15,13,1264,14,0,0,0,0,0,0,0,0,0,0,0,0,Matches
509,Paolo Castellini\Paolo-Castellini,it ITA,DF,Roma,it Serie A,31,1979,7,5,385,4.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
510,Xabier Castillo\Xabier-Castillo,hr CRO,DF,Athletic Club,es La Liga,24,1986,11,10,859,9.5,0,0,0,0,0,3,2,0,0,0,0,0,Matches
511,André Castro\Andre-Castro,pt POR,MF,Sporting Gijón,es La Liga,22,1988,15,11,897,10,2,0,2,0,0,3,0,0.2,0,0.2,0.2,0.2,Matches
512,Chory Castro\Chory-Castro,uy URU,FWMF,Mallorca,es La Liga,25,1984,33,25,2171,24.1,5,6,3,2,3,2,0,0.21,0.25,0.46,0.12,0.37,Matches
513,Diego Castro\Diego-Castro,es ESP,FWMF,Sporting Gijón,es La Liga,28,1982,28,26,2346,26.1,9,5,4,5,5,3,0,0.35,0.19,0.54,0.15,0.35,Matches
514,Gonzalo Castro\Gonzalo-Castro,de GER,DFMF,Leverkusen,de Bundesliga,23,1987,23,19,1708,19,3,4,3,0,0,3,0,0.16,0.21,0.37,0.16,0.37,Matches
515,Zé Castro\Ze-Castro,pt POR,DF,La Coruña,es La Liga,27,1983,6,4,390,4.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
516,José Catalá\Jose-Catala,es ESP,DF,Villarreal,es La Liga,25,1985,16,10,955,10.6,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,Matches
517,Craig Cathcart\Craig-Cathcart,nir NIR,DF,Blackpool,eng Premier League,21,1989,30,28,2387,26.5,1,0,1,0,0,1,0,0.04,0,0.04,0.04,0.04,Matches
518,Lee Cattermole\Lee-Cattermole,eng ENG,MF,Sunderland,eng Premier League,22,1988,23,22,1922,21.4,0,0,0,0,0,10,2,0,0,0,0,0,Matches
519,Edinson Cavani\Edinson-Cavani,uy URU,FWMF,Napoli,it Serie A,23,1987,35,32,2899,32.2,26,6,21,5,7,5,1,0.81,0.19,0.99,0.65,0.84,Matches
520,Fernando Cavenaghi\Fernando-Cavenaghi,ar ARG,FW,Bordeaux,fr Ligue 1,26,1983,2,2,161,1.8,0,1,0,0,0,0,0,0,0.56,0.56,0,0.56,Matches
521,Fernando Cavenaghi\Fernando-Cavenaghi,ar ARG,FW,Mallorca,es La Liga,26,1983,11,7,593,6.6,2,0,2,0,0,0,0,0.3,0,0.3,0.3,0.3,Matches
522,Santi Cazorla\Santi-Cazorla,es ESP,MF,Villarreal,es La Liga,25,1984,37,34,2884,32,5,10,5,0,0,6,0,0.16,0.31,0.47,0.16,0.47,Matches
523,Ceará\Ceara,br BRA,DFGK,Paris S-G,fr Ligue 1,30,1980,20,14,1240,13.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
524,Luca Ceccarelli\Luca-Ceccarelli,it ITA,DFMF,Cesena,it Serie A,27,1983,32,25,2370,26.3,1,5,1,0,0,6,0,0.04,0.19,0.23,0.04,0.23,Matches
525,Marek ?ech\Marek-Cech,sk SVK,DF,West Brom,eng Premier League,27,1983,15,14,1216,13.5,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
526,Petr ?ech\Petr-Cech,cz CZE,GK,Chelsea,eng Premier League,28,1982,38,38,3420,38,0,1,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
527,Álvaro Cejudo\Alvaro-Cejudo,es ESP,MF,Osasuna,es La Liga,26,1984,13,13,1011,11.2,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches
528,Stefano Celozzi\Stefano-Celozzi,de GER,DF,Stuttgart,de Bundesliga,21,1988,7,6,534,5.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
529,Pau Cendrós\Pau-Cendros,es ESP,DF,Mallorca,es La Liga,23,1987,31,29,2444,27.2,0,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
530,Pablo Ceppelini\Pablo-Ceppelini,uy URU,MF,Cagliari,it Serie A,18,1991,3,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
531,Alessio Cerci\Alessio-Cerci,it ITA,FWMF,Fiorentina,it Serie A,23,1987,24,17,1369,15.2,7,3,7,0,0,2,0,0.46,0.2,0.66,0.46,0.66,Matches
532,Iñigo Díaz de Cerio\Inigo-Diaz-de-Cerio,es ESP,FW,Athletic Club,es La Liga,26,1984,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,David Cerrajería\David-Cerrajeria,es ESP,DF,Levante,es La Liga,27,1983,9,7,657,7.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
534,Boštjan Cesar\Bostjan-Cesar,si SVN,DF,Chievo,it Serie A,28,1982,32,29,2625,29.2,3,0,3,0,0,11,2,0.1,0,0.1,0.1,0.1,Matches
535,Júlio César\Julio-Cesar,br BRA,GK,Inter,it Serie A,30,1979,25,25,2156,24,0,0,0,0,0,0,1,0,0,0,0,0,Matches
536,Mauro Cetto\Mauro-Cetto,ar ARG,DF,Toulouse,fr Ligue 1,28,1982,25,25,2158,24,4,0,4,0,0,6,0,0.17,0,0.17,0.17,0.17,Matches
537,Sébastien Chabbert\Sebastien-Chabbert,fr FRA,GK,Monaco,fr Ligue 1,32,1978,6,4,437,4.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
538,Kamel Chafni\Kamel-Chafni,ma MAR,MF,Auxerre,fr Ligue 1,28,1982,22,16,1386,15.4,1,2,1,0,0,7,0,0.06,0.13,0.19,0.06,0.19,Matches
539,Aatif Chahechouhe\Aatif-Chahechouhe,ma MAR,MF,Nancy,fr Ligue 1,24,1986,5,1,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
540,Sofian Chahed\Sofian-Chahed,tn TUN,DFMF,Hannover 96,de Bundesliga,27,1983,18,2,435,4.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
541,Matthieu Chalmé\Matthieu-Chalme,fr FRA,DF,Bordeaux,fr Ligue 1,29,1980,20,18,1636,18.2,0,0,0,0,0,7,0,0,0,0,0,0,Matches
542,Marouane Chamakh\Marouane-Chamakh,ma MAR,FW,Arsenal,eng Premier League,26,1984,29,18,1845,20.5,7,4,7,0,0,5,0,0.34,0.2,0.54,0.34,0.54,Matches
543,Timothy Chandler\Timothy-Chandler,us USA,DFMF,Nürnberg,de Bundesliga,20,1990,14,11,1041,11.6,1,1,1,0,0,3,1,0.09,0.09,0.17,0.09,0.17,Matches
544,Clément Chantôme\Clement-Chantome,fr FRA,MF,Paris S-G,fr Ligue 1,22,1987,26,26,2285,25.4,2,0,2,0,0,9,0,0.08,0,0.08,0.08,0.08,Matches
545,Angelos Charisteas\Angelos-Charisteas,gr GRE,FW,Arles-Avignon,fr Ligue 1,30,1980,6,3,326,3.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
546,Angelos Charisteas\Angelos-Charisteas,gr GRE,FW,Schalke 04,de Bundesliga,30,1980,4,1,96,1.1,1,0,1,0,0,1,0,0.94,0,0.94,0.94,0.94,Matches
547,Aurélien Chedjou\Aurelien-Chedjou,cm CMR,DF,Lille,fr Ligue 1,25,1985,34,31,2733,30.4,1,0,1,0,0,6,0,0.03,0,0.03,0.03,0.03,Matches
548,Éric Chelle\Eric-Chelle,ml MLI,DF,Lens,fr Ligue 1,32,1977,16,15,1311,14.6,0,0,0,0,0,3,0,0,0,0,0,0,Matches
549,Nicolò Cherubin\Nicolo-Cherubin,it ITA,DF,Bologna,it Serie A,23,1986,12,9,882,9.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
550,Steve Cherundolo\Steve-Cherundolo,us USA,DF,Hannover 96,de Bundesliga,31,1979,33,33,2873,31.9,0,0,0,0,0,6,1,0,0,0,0,0,Matches
551,Evan Chevalier\Evan-Chevalier,fr FRA,MF,Bordeaux,fr Ligue 1,18,1992,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
552,Javier Chevantón\Javier-Chevanton,uy URU,FW,Lecce,it Serie A,29,1980,14,3,423,4.7,2,0,2,0,0,2,1,0.43,0,0.43,0.43,0.43,Matches
553,Benoît Cheyrou\Benoit-Cheyrou,fr FRA,MF,Marseille,fr Ligue 1,29,1981,34,27,2464,27.4,3,6,3,0,0,1,0,0.11,0.22,0.33,0.11,0.33,Matches
554,Javier Chica\Javier-Chica,es ESP,DF,Espanyol,es La Liga,25,1985,29,28,2493,27.7,0,1,0,0,0,7,1,0,0.04,0.04,0,0.04,Matches
555,Chico\Chico,es ESP,DF,Genoa,it Serie A,23,1987,15,7,688,7.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
556,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,Juventus,it Serie A,25,1984,32,32,2880,32,2,1,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches
557,Adil Chihi\Adil-Chihi,ma MAR,FWMF,Köln,de Bundesliga,22,1988,11,4,561,6.2,1,2,1,0,0,1,0,0.16,0.32,0.48,0.16,0.48,Matches
558,Pascal Chimbonda\Pascal-Chimbonda,fr FRA,DF,Blackburn,eng Premier League,31,1979,6,3,365,4.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
559,Cristian Chivu\Cristian-Chivu,ro ROU,DF,Inter,it Serie A,29,1980,24,24,1985,22.1,1,0,1,0,0,6,1,0.05,0,0.05,0.05,0.05,Matches
560,Michaël Chrétien\Michael-Chretien,ma MAR,DF,Nancy,fr Ligue 1,26,1984,26,26,2163,24,0,0,0,0,0,5,1,0,0,0,0,0,Matches
561,Chris\Chris,br BRA,DFMF,Eint Frankfurt,de Bundesliga,31,1978,7,5,448,5,2,1,2,0,0,2,0,0.4,0.2,0.6,0.4,0.6,Matches
562,Christian\Christian,es ESP,DF,Racing Sant,es La Liga,24,1985,18,13,1249,13.9,3,0,3,0,0,1,1,0.22,0,0.22,0.22,0.22,Matches
563,Park Chu-young\Park-Chu-young,kr KOR,FWMF,Monaco,fr Ligue 1,25,1985,33,32,2842,31.6,12,0,8,4,5,3,0,0.38,0,0.38,0.25,0.25,Matches
564,Lee Chung-yong\Lee-Chung-yong,kr KOR,FWMF,Bolton,eng Premier League,22,1988,31,25,2185,24.3,3,6,3,0,0,1,0,0.12,0.25,0.37,0.12,0.37,Matches
565,Michaël Ciani\Michael-Ciani,fr FRA,DF,Bordeaux,fr Ligue 1,26,1984,29,27,2425,26.9,3,0,3,0,0,10,0,0.11,0,0.11,0.11,0.11,Matches
566,Cicinho\Cicinho,br BRA,DF,Roma,it Serie A,30,1980,6,3,350,3.9,0,1,0,0,0,2,0,0,0.26,0.26,0,0.26,Matches
567,Cicinho\Cicinho,br BRA,DF,Villarreal,es La Liga,30,1980,6,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
568,Luca Cigarini\Luca-Cigarini,it ITA,MF,Sevilla,es La Liga,24,1986,6,5,380,4.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
569,Tolga Ci?erci\Tolga-Cigerci,tr TUR,MF,Wolfsburg,de Bundesliga,18,1992,6,5,433,4.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
570,Domingo Cisma\Domingo-Cisma,es ESP,DF,Racing Sant,es La Liga,28,1982,32,27,2415,26.8,0,1,0,0,0,7,1,0,0.04,0.04,0,0.04,Matches
571,Édouard Cissé\Edouard-Cisse,fr FRA,MF,Marseille,fr Ligue 1,32,1978,23,21,1743,19.4,0,0,0,0,0,5,1,0,0,0,0,0,Matches
572,Papiss Cissé\Papiss-Cisse,sn SEN,FW,Freiburg,de Bundesliga,25,1985,32,32,2795,31.1,22,2,18,4,6,8,0,0.71,0.06,0.77,0.58,0.64,Matches
573,Aly Cissokho\Aly-Cissokho,fr FRA,DF,Lyon,fr Ligue 1,22,1987,29,29,2507,27.9,1,1,1,0,0,1,2,0.04,0.04,0.07,0.04,0.07,Matches
574,Renato Civelli\Renato-Civelli,ar ARG,DF,Nice,fr Ligue 1,26,1983,31,31,2723,30.3,3,0,3,0,0,12,2,0.1,0,0.1,0.1,0.1,Matches
575,Ciaran Clark\Ciaran-Clark,ie IRL,DFMF,Aston Villa,eng Premier League,20,1989,19,16,1569,17.4,3,0,3,0,0,9,0,0.17,0,0.17,0.17,0.17,Matches
576,Ricardo Clark\Ricardo-Clark,us USA,MF,Eint Frankfurt,de Bundesliga,27,1983,11,8,593,6.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
577,Christian Clemens\Christian-Clemens,de GER,FWMF,Köln,de Bundesliga,18,1991,27,22,1901,21.1,2,1,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches
578,Jérémy Clément\Jeremy-Clement,fr FRA,MF,Paris S-G,fr Ligue 1,25,1984,24,8,962,10.7,0,0,0,0,0,2,1,0,0,0,0,0,Matches
579,François Clerc\Francois-Clerc,fr FRA,DF,Nice,fr Ligue 1,27,1983,29,29,2593,28.8,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches
580,Tom Cleverley\Tom-Cleverley,eng ENG,MF,Wigan Athletic,eng Premier League,20,1989,25,19,1637,18.2,4,2,4,0,0,1,0,0.22,0.11,0.33,0.22,0.33,Matches
581,Gaël Clichy\Gael-Clichy,fr FRA,DF,Arsenal,eng Premier League,25,1985,33,33,2970,33,0,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches
582,Andrea Coda\Andrea-Coda,it ITA,DF,Udinese,it Serie A,25,1985,22,16,1427,15.9,0,0,0,0,0,2,1,0,0,0,0,0,Matches
583,Jordi Codina\Jordi-Codina,es ESP,GK,Getafe,es La Liga,28,1982,23,22,2056,22.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
584,Paul Codrea\Paul-Codrea,ro ROU,DFMF,Bari,it Serie A,29,1981,6,4,380,4.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
585,Alexandre Coeff\Alexandre-Coeff,fr FRA,DFMF,Lens,fr Ligue 1,18,1992,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
586,Renaud Cohade\Renaud-Cohade,fr FRA,MF,Valenciennes,fr Ligue 1,25,1984,31,27,2432,27,0,9,0,0,0,3,0,0,0.33,0.33,0,0.33,Matches
587,Almog Cohen\Almog-Cohen,il ISR,MF,Nürnberg,de Bundesliga,21,1988,25,19,1520,16.9,2,0,2,0,0,6,0,0.12,0,0.12,0.12,0.12,Matches
588,Tamir Cohen\Tamir-Cohen,il ISR,MF,Bolton,eng Premier League,26,1984,8,3,326,3.6,1,0,1,0,0,1,0,0.28,0,0.28,0.28,0.28,Matches
589,Jack Colback\Jack-Colback,eng ENG,MF,Sunderland,eng Premier League,20,1989,11,6,589,6.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
590,Ashley Cole\Ashley-Cole,eng ENG,DF,Chelsea,eng Premier League,29,1980,38,38,3385,37.6,0,3,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
591,Carlton Cole\Carlton-Cole,eng ENG,FW,West Ham,eng Premier League,26,1983,35,21,2120,23.6,5,2,5,0,1,4,0,0.21,0.08,0.3,0.21,0.3,Matches
592,Joe Cole\Joe-Cole,eng ENG,MF,Liverpool,eng Premier League,28,1981,20,9,801,8.9,2,1,2,0,0,1,1,0.22,0.11,0.34,0.22,0.34,Matches
593,Séamus Coleman\Seamus-Coleman,ie IRL,DFMF,Everton,eng Premier League,21,1988,34,25,2258,25.1,4,1,4,0,0,5,1,0.16,0.04,0.2,0.16,0.2,Matches
594,Xavier Collin\Xavier-Collin,fr FRA,DF,Montpellier,fr Ligue 1,35,1974,3,2,170,1.9,0,0,0,0,0,1,1,0,0,0,0,0,Matches
595,Danny Collins\Danny-Collins,wls WAL,DF,Stoke City,eng Premier League,29,1980,25,23,2030,22.6,0,0,0,0,0,6,0,0,0,0,0,0,Matches
596,James Collins\James-Collins,wls WAL,DF,Aston Villa,eng Premier League,26,1983,32,31,2854,31.7,3,0,3,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
597,Jack Collison\Jack-Collison,wls WAL,MF,West Ham,eng Premier League,21,1988,3,2,200,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
598,Fabricio Coloccini\Fabricio-Coloccini,ar ARG,DFMF,Newcastle Utd,eng Premier League,28,1982,35,35,3081,34.2,2,0,2,0,0,3,1,0.06,0,0.06,0.06,0.06,Matches
599,Diego Colotto\Diego-Colotto,ar ARG,DF,La Coruña,es La Liga,29,1981,36,36,3191,35.5,2,2,2,0,0,6,1,0.06,0.06,0.11,0.06,0.11,Matches
600,Gonzalo Colsa\Gonzalo-Colsa,es ESP,MF,Racing Sant,es La Liga,31,1979,31,30,2660,29.6,2,1,2,0,0,8,0,0.07,0.03,0.1,0.07,0.1,Matches
601,Giuseppe Colucci\Giuseppe-Colucci,it ITA,MF,Cesena,it Serie A,29,1980,33,32,2758,30.6,1,0,0,1,1,12,1,0.03,0,0.03,0,0,Matches
602,Adrián Colunga\Adrian-Colunga,es ESP,FWMF,Getafe,es La Liga,25,1984,29,22,1848,20.5,8,2,6,2,2,1,0,0.39,0.1,0.49,0.29,0.39,Matches
603,Gianluca Comotto\Gianluca-Comotto,it ITA,DF,Fiorentina,it Serie A,31,1978,20,16,1536,17.1,0,0,0,0,0,6,0,0,0,0,0,0,Matches
604,Marvin Compper\Marvin-Compper,de GER,DF,Hoffenheim,de Bundesliga,25,1985,32,32,2810,31.2,2,1,2,0,0,4,0,0.06,0.03,0.1,0.06,0.1,Matches
605,Daniel Congré\Daniel-Congre,fr FRA,DF,Toulouse,fr Ligue 1,25,1985,37,37,3330,37,2,1,2,0,0,5,0,0.05,0.03,0.08,0.05,0.08,Matches
606,Kévin Constant\Kevin-Constant,gn GUI,DFMF,Chievo,it Serie A,23,1987,32,27,2225,24.7,2,4,2,0,0,7,0,0.08,0.16,0.24,0.08,0.24,Matches
607,Diego Contento\Diego-Contento,de GER,DF,Bayern Munich,de Bundesliga,20,1990,14,12,1109,12.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
608,Daniele Conti\Daniele-Conti,it ITA,MF,Cagliari,it Serie A,31,1979,29,27,2343,26,5,1,5,0,0,9,0,0.19,0.04,0.23,0.19,0.23,Matches
609,Matteo Contini\Matteo-Contini,it ITA,DF,Zaragoza,es La Liga,30,1980,24,24,2040,22.7,0,0,0,0,0,11,1,0,0,0,0,0,Matches
610,Roy Contout\Roy-Contout,fr FRA,FW,Auxerre,fr Ligue 1,25,1985,29,25,2189,24.3,3,5,3,0,0,6,0,0.12,0.21,0.33,0.12,0.33,Matches
611,Jordan Cook\Jordan-Cook,eng ENG,FW,Sunderland,eng Premier League,20,1990,3,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
612,Manuel Coppola\Manuel-Coppola,it ITA,MF,Lecce,it Serie A,28,1982,14,1,269,3,1,0,1,0,0,1,0,0.33,0,0.33,0.33,0.33,Matches
613,Manuel Coppola\Manuel-Coppola,it ITA,MF,Parma,it Serie A,28,1982,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
614,Francis Coquelin\Francis-Coquelin,fr FRA,DFMF,Lorient,fr Ligue 1,19,1991,24,13,1178,13.1,1,1,1,0,0,2,1,0.08,0.08,0.15,0.08,0.15,Matches
615,Iván Córdoba\Ivan-Cordoba,co COL,DF,Inter,it Serie A,33,1976,22,15,1537,17.1,0,0,0,0,0,4,1,0,0,0,0,0,Matches
616,Nicolás Córdova\Nicolas-Cordova,cl CHI,MF,Brescia,it Serie A,31,1979,21,17,1457,16.2,2,1,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19,Matches
617,Vedran ?orluka\Vedran-Corluka,hr CRO,DF,Tottenham,eng Premier League,24,1986,15,13,1163,12.9,0,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
618,Ferran Corominas\Ferran-Corominas,es ESP,FWMF,Espanyol,es La Liga,27,1983,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
619,Ferran Corominas\Ferran-Corominas,es ESP,FWMF,Osasuna,es La Liga,27,1983,6,4,334,3.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
620,Corona\Corona,es ESP,MF,Almería,es La Liga,29,1981,30,21,1717,19.1,2,1,2,0,0,2,0,0.1,0.05,0.16,0.1,0.16,Matches
621,Bernardo Corradi\Bernardo-Corradi,it ITA,FW,Udinese,it Serie A,34,1976,18,0,280,3.1,1,1,1,0,0,2,0,0.32,0.32,0.64,0.32,0.64,Matches
622,Enrique Corrales\Enrique-Corrales,es ESP,DF,Mallorca,es La Liga,28,1982,2,1,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
623,Emmanuel Corrèze\Emmanuel-Correze,fr FRA,DFMF,Arles-Avignon,fr Ligue 1,28,1982,8,4,396,4.4,0,0,0,0,0,3,1,0,0,0,0,0,Matches
624,David Cortés\David-Cortes,es ESP,DF,Hércules,es La Liga,30,1979,34,34,3035,33.7,0,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
625,Daniele Corvia\Daniele-Corvia,it ITA,FW,Lecce,it Serie A,25,1984,30,12,1454,16.2,6,1,5,1,1,6,1,0.37,0.06,0.43,0.31,0.37,Matches
626,Andrea Cossu\Andrea-Cossu,it ITA,MF,Cagliari,it Serie A,30,1980,35,35,2933,32.6,4,12,4,0,0,8,0,0.12,0.37,0.49,0.12,0.49,Matches
627,Angelo da Costa Júnior\Angelo-da-Costa-Junior,br BRA,GK,Sampdoria,it Serie A,26,1983,4,3,283,3.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
628,Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,es La Liga,21,1988,28,13,1362,15.1,6,2,6,0,0,5,0,0.4,0.13,0.53,0.4,0.53,Matches
629,Manuel da Costa\Manuel-da-Costa,ma MAR,DF,West Ham,eng Premier League,24,1986,16,14,1293,14.4,1,0,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
