Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
1235,Boško Jankovi?\Bosko-Jankovic,rs SRB,MF,Genoa,it Serie A,27,1984,30,18,1719,19.1,6,2,6,0,0,6,1,0.31,0.10,0.42,0.31,0.42,Matches
1236,Jérémie Janot\Jeremie-Janot,fr FRA,GK,Lorient,fr Ligue 1,33,1977,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1237,Marcell Jansen\Marcell-Jansen,de GER,DFMF,Hamburger SV,de Bundesliga,25,1985,29,26,2302,25.6,5,0,5,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
1238,Tony Jantschke\Tony-Jantschke,de GER,DFMF,M'Gladbach,de Bundesliga,21,1990,32,31,2820,31.3,1,2,1,0,0,5,0,0.03,0.06,0.10,0.03,0.10,Matches
1239,Franco Jara\Franco-Jara,ar ARG,FW,Granada,es La Liga,23,1988,31,23,2054,22.8,3,2,3,0,0,12,0,0.13,0.09,0.22,0.13,0.22,Matches
1240,Gonzalo Jara\Gonzalo-Jara,cl CHI,DFMF,West Brom,eng Premier League,25,1985,4,1,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1241,David Jarolím\David-Jarolim,cz CZE,MF,Hamburger SV,de Bundesliga,32,1979,22,18,1585,17.6,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
1242,Matt Jarvis\Matt-Jarvis,eng ENG,MF,Wolves,eng Premier League,25,1986,37,31,2812,31.2,8,4,8,0,0,0,0,0.26,0.13,0.38,0.26,0.38,Matches
1243,Francisco Javier Rodríguez\Francisco-Javier-Rodriguez,mx MEX,DF,Stuttgart,de Bundesliga,29,1981,26,24,2194,24.4,2,1,2,0,0,5,1,0.08,0.04,0.12,0.08,0.12,Matches
1244,Benjamin Jeannot\Benjamin-Jeannot,fr FRA,FW,Nancy,fr Ligue 1,19,1992,6,2,217,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1245,Yassine Jebbour\Yassine-Jebbour,ma MAR,DFMF,Rennes,fr Ligue 1,19,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1246,Jeda\Jeda,br BRA,FW,Novara,it Serie A,32,1979,24,15,1278,14.2,3,1,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,Matches
1247,Nikica Jelavi?\Nikica-Jelavic,hr CRO,FW,Everton,eng Premier League,25,1985,13,10,954,10.6,9,1,8,1,1,1,0,0.85,0.09,0.94,0.75,0.85,Matches
1248,Ireneusz Jele?\Ireneusz-Jelen,pl POL,FWMF,Lille,fr Ligue 1,30,1981,13,3,329,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches
1249,Issam Jemâa\Issam-Jemaa,tn TUN,FWMF,Auxerre,fr Ligue 1,27,1984,7,4,286,3.2,2,0,2,0,0,1,0,0.63,0.00,0.63,0.63,0.63,Matches
1250,Issam Jemâa\Issam-Jemaa,tn TUN,FWMF,Brest,fr Ligue 1,27,1984,10,6,610,6.8,2,0,2,0,0,4,1,0.30,0.00,0.30,0.30,0.30,Matches
1251,Ammar Jemal\Ammar-Jemal,tn TUN,DF,Köln,de Bundesliga,24,1987,15,13,1155,12.8,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches
1252,Jermaine Jenas\Jermaine-Jenas,eng ENG,MF,Aston Villa,eng Premier League,28,1983,3,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1253,Erik Jendrišek\Erik-Jendrisek,sk SVK,FWMF,Freiburg,de Bundesliga,24,1986,19,8,684,7.6,2,4,2,0,0,2,0,0.26,0.53,0.79,0.26,0.79,Matches
1254,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,eng Premier League,19,1992,9,5,499,5.5,0,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,Matches
1255,Daniel Jensen\Daniel-Jensen,dk DEN,MF,Novara,it Serie A,32,1979,6,3,250,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1256,Simon Jentzsch\Simon-Jentzsch,de GER,GK,Augsburg,de Bundesliga,35,1976,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1257,Cameron Jerome\Cameron-Jerome,eng ENG,FW,Stoke City,eng Premier League,24,1986,23,7,848,9.4,4,1,4,0,0,0,0,0.42,0.11,0.53,0.42,0.53,Matches
1258,Jesé\Jese,es ESP,FW,Real Madrid,es La Liga,18,1993,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1259,Leon Jessen\Leon-Jessen,dk DEN,DFMF,Kaiserslautern,de Bundesliga,25,1986,15,13,1193,13.3,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
1260,Cyril Jeunechamp\Cyril-Jeunechamp,fr FRA,DFMF,Montpellier,fr Ligue 1,35,1975,12,7,543,6.0,0,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
1261,Park Ji-sung\Park-Ji-sung,kr KOR,MF,Manchester Utd,eng Premier League,30,1981,17,10,932,10.4,2,1,2,0,0,0,0,0.19,0.10,0.29,0.19,0.29,Matches
1262,Petr Jirá?ek\Petr-Jiracek,cz CZE,MF,Wolfsburg,de Bundesliga,25,1986,13,9,781,8.7,2,0,2,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
1263,Jung Jo-gook\Jung-Jo-gook,kr KOR,FW,Auxerre,fr Ligue 1,27,1984,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1264,Jung Jo-gook\Jung-Jo-gook,kr KOR,FW,Nancy,fr Ligue 1,27,1984,20,3,505,5.6,2,1,2,0,0,0,0,0.36,0.18,0.53,0.36,0.53,Matches
1265,Joaquín\Joaquin,es ESP,FWMF,Málaga,es La Liga,30,1981,23,19,1684,18.7,2,2,2,0,0,3,0,0.11,0.11,0.21,0.11,0.21,Matches
1266,Adam Johnson\Adam-Johnson,eng ENG,MF,Manchester City,eng Premier League,24,1987,26,10,1147,12.7,6,2,6,0,0,1,0,0.47,0.16,0.63,0.47,0.63,Matches
1267,Andrew Johnson\Andrew-Johnson,eng ENG,FW,Fulham,eng Premier League,30,1981,20,13,1247,13.9,3,1,3,0,0,1,0,0.22,0.07,0.29,0.22,0.29,Matches
1268,Bradley Johnson\Bradley-Johnson,eng ENG,DFMF,Norwich City,eng Premier League,24,1987,28,25,2102,23.4,2,5,2,0,0,2,0,0.09,0.21,0.30,0.09,0.30,Matches
1269,Fabian Johnson\Fabian-Johnson,us USA,DFMF,Hoffenheim,de Bundesliga,23,1987,29,27,2336,26.0,2,5,2,0,0,0,0,0.08,0.19,0.27,0.08,0.27,Matches
1270,Glen Johnson\Glen-Johnson,eng ENG,DF,Liverpool,eng Premier League,26,1984,23,22,1952,21.7,1,1,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,Matches
1271,Roger Johnson\Roger-Johnson,eng ENG,DF,Wolves,eng Premier League,28,1983,27,26,2357,26.2,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
1272,Bojan Joki?\Bojan-Jokic,si SVN,DFMF,Chievo,it Serie A,25,1986,20,20,1779,19.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1273,Jonas\Jonas,br BRA,FW,Valencia,es La Liga,27,1984,34,23,2095,23.3,10,4,9,1,1,4,0,0.43,0.17,0.60,0.39,0.56,Matches
1274,Billy Jones\Billy-Jones,eng ENG,DF,West Brom,eng Premier League,24,1987,18,17,1608,17.9,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
1275,Brad Jones\Brad-Jones,au AUS,GK,Liverpool,eng Premier League,29,1982,1,0,65,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1276,David Jones\David-Jones,eng ENG,MF,Wigan Athletic,eng Premier League,26,1984,16,13,1163,12.9,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
1277,Jermaine Jones\Jermaine-Jones,us USA,MF,Schalke 04,de Bundesliga,29,1981,20,18,1650,18.3,0,1,0,0,0,14,0,0.00,0.05,0.05,0.00,0.05,Matches
1278,Kenwyne Jones\Kenwyne-Jones,tt TRI,FW,Stoke City,eng Premier League,26,1984,21,10,980,10.9,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
1279,Phil Jones\Phil-Jones,eng ENG,DFMF,Manchester Utd,eng Premier League,19,1992,29,25,2125,23.6,1,2,1,0,0,6,0,0.04,0.08,0.13,0.04,0.13,Matches
1280,Marcel de Jong\Marcel-de-Jong,ca CAN,DFMF,Augsburg,de Bundesliga,24,1986,12,12,894,9.9,1,0,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches
1281,Nigel de Jong\Nigel-de-Jong,nl NED,MF,Manchester City,eng Premier League,26,1984,21,11,1077,12.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
1282,Eggert Jónsson\Eggert-Jonsson,is ISL,DFMF,Wolves,eng Premier League,22,1988,3,2,172,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1283,Rasmus Jönsson\Rasmus-Jonsson,se SWE,FWMF,Wolfsburg,de Bundesliga,21,1990,11,3,373,4.1,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches
1284,Rafa Jordà\Rafa-Jorda,es ESP,FW,Levante,es La Liga,27,1984,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1285,Jordi\Jordi,es ESP,DF,Rayo Vallecano,es La Liga,24,1987,17,17,1530,17.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
1286,Cristóbal Jorquera\Cristobal-Jorquera,cl CHI,FWMF,Genoa,it Serie A,22,1988,22,4,779,8.7,2,3,2,0,0,1,0,0.23,0.35,0.58,0.23,0.58,Matches
1287,Joselu\Joselu,es ESP,FW,Villarreal,es La Liga,20,1991,11,3,332,3.7,0,1,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches
1288,Josué\Josue,br BRA,MF,Wolfsburg,de Bundesliga,32,1979,28,26,2018,22.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
1289,Yann Jouffre\Yann-Jouffre,fr FRA,MF,Lorient,fr Ligue 1,27,1984,30,25,2124,23.6,3,8,3,0,0,5,0,0.13,0.34,0.47,0.13,0.47,Matches
1290,Geoffrey Jourdren\Geoffrey-Jourdren,fr FRA,GK,Montpellier,fr Ligue 1,25,1986,34,34,3060,34.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1291,Stevan Joveti?\Stevan-Jovetic,me MNE,FWMF,Fiorentina,it Serie A,21,1989,27,27,2345,26.1,14,3,10,4,5,3,0,0.54,0.12,0.65,0.38,0.50,Matches
1292,Brice Jovial\Brice-Jovial,,FW,Dijon,fr Ligue 1,27,1984,30,22,1886,21.0,9,3,9,0,0,6,0,0.43,0.14,0.57,0.43,0.57,Matches
1293,Juan\Juan,br BRA,DF,Roma,it Serie A,32,1979,16,16,1223,13.6,3,0,3,0,0,3,1,0.22,0.00,0.22,0.22,0.22,Matches
1294,Juanfran\Juanfran,es ESP,DFMF,Atlético Madrid,es La Liga,26,1985,26,23,2059,22.9,0,4,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,Matches
1295,Juanfran\Juanfran,es ESP,DF,Levante,es La Liga,35,1976,29,29,2599,28.9,0,0,0,0,0,12,2,0.00,0.00,0.00,0.00,0.00,Matches
1296,Juankar\Juankar,es ESP,DFFW,Zaragoza,es La Liga,21,1990,24,8,1006,11.2,3,0,3,0,0,2,1,0.27,0.00,0.27,0.27,0.27,Matches
1297,Juanlu\Juanlu,es ESP,MF,Levante,es La Liga,31,1980,19,13,1071,11.9,6,0,6,0,0,6,0,0.50,0.00,0.50,0.50,0.50,Matches
1298,Juanma\Juanma,es ESP,MF,Betis,es La Liga,30,1981,14,8,782,8.7,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
1299,Juanmi\Juanmi,es ESP,FWMF,Málaga,es La Liga,18,1993,6,2,217,2.4,1,0,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,Matches
1300,Efraín Juárez\Efrain-Juarez,mx MEX,DFMF,Zaragoza,es La Liga,23,1988,15,15,1301,14.5,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches
1301,Juri Judt\Juri-Judt,de GER,DFMF,Nürnberg,de Bundesliga,25,1986,2,1,67,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1302,Mariano Julio Izco\Mariano-Julio-Izco,ar ARG,MF,Catania,it Serie A,28,1983,25,25,2158,24.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
1303,Zlatko Junuzovi?\Zlatko-Junuzovic,at AUT,FWMF,Werder Bremen,de Bundesliga,23,1987,15,15,1192,13.2,0,3,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches
1304,Jussiê\Jussie,br BRA,FWMF,Bordeaux,fr Ligue 1,27,1983,28,14,1103,12.3,6,1,5,1,1,2,0,0.49,0.08,0.57,0.41,0.49,Matches
1305,Nicolai Jørgensen\Nicolai-Jorgensen,dk DEN,FWMF,Kaiserslautern,de Bundesliga,20,1991,5,1,179,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1306,Nicolai Jørgensen\Nicolai-Jorgensen,dk DEN,FWMF,Leverkusen,de Bundesliga,20,1991,1,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1307,Moestafa El Kabir\Moestafa-El-Kabir,ma MAR,FWMF,Cagliari,it Serie A,22,1988,7,1,141,1.6,1,0,1,0,0,2,0,0.64,0.00,0.64,0.64,0.64,Matches
1308,Charles Kaboré\Charles-Kabore,bf BFA,DFMF,Marseille,fr Ligue 1,23,1988,25,16,1524,16.9,0,1,0,0,0,4,2,0.00,0.06,0.06,0.00,0.06,Matches
1309,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Tottenham,eng Premier League,25,1986,33,33,2901,32.2,1,0,1,0,0,3,1,0.03,0.00,0.03,0.03,0.03,Matches
1310,Hasan Kabze\Hasan-Kabze,tr TUR,FWMF,Montpellier,fr Ligue 1,29,1982,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1311,Alexander Ka?anikli?\Alexander-Kacaniklic,se SWE,FWMF,Fulham,eng Premier League,19,1991,4,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1312,Gojko Ka?ar\Gojko-Kacar,rs SRB,DFMF,Hamburger SV,de Bundesliga,24,1987,21,14,1171,13.0,1,1,1,0,0,5,0,0.08,0.08,0.15,0.08,0.15,Matches
1313,Foued Kadir\Foued-Kadir,dz ALG,MF,Valenciennes,fr Ligue 1,27,1983,34,29,2503,27.8,4,4,4,0,0,4,0,0.14,0.14,0.29,0.14,0.29,Matches
1314,Michal Kadlec\Michal-Kadlec,cz CZE,DF,Leverkusen,de Bundesliga,26,1984,29,29,2454,27.3,1,4,1,0,0,4,2,0.04,0.15,0.18,0.04,0.18,Matches
1315,Shinji Kagawa\Shinji-Kagawa,jp JPN,FWMF,Dortmund,de Bundesliga,22,1989,31,29,2401,26.7,13,11,13,0,0,1,0,0.49,0.41,0.90,0.49,0.90,Matches
1316,Thomas Kahlenberg\Thomas-Kahlenberg,dk DEN,MF,Evian,fr Ligue 1,28,1983,17,12,1089,12.1,2,3,2,0,0,2,0,0.17,0.25,0.41,0.17,0.41,Matches
1317,Dominik Kaiser\Dominik-Kaiser,de GER,MF,Hoffenheim,de Bundesliga,22,1988,9,5,473,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1318,Kaká\Kaka,br BRA,FWMF,Real Madrid,es La Liga,29,1982,27,17,1378,15.3,5,5,5,0,0,3,0,0.33,0.33,0.65,0.33,0.65,Matches
1319,Gaël Kakuta\Gael-Kakuta,cd COD,FWMF,Bolton,eng Premier League,20,1991,4,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1320,Gaël Kakuta\Gael-Kakuta,cd COD,FWMF,Dijon,fr Ligue 1,20,1991,14,12,1093,12.1,4,2,3,1,1,1,0,0.33,0.16,0.49,0.25,0.41,Matches
1321,Kakha Kaladze\Kakha-Kaladze,ge GEO,DFMF,Genoa,it Serie A,33,1978,27,26,2253,25.0,0,0,0,0,0,9,2,0.00,0.00,0.00,0.00,0.00,Matches
1322,Kim Källström\Kim-Kallstrom,se SWE,MF,Lyon,fr Ligue 1,28,1982,32,32,2708,30.1,0,6,0,0,0,6,0,0.00,0.20,0.20,0.00,0.20,Matches
1323,Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Chelsea,eng Premier League,25,1985,12,7,574,6.4,1,1,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,Matches
1324,Wilson Kamavuaka\Wilson-Kamavuaka,cd COD,DFMF,Nürnberg,de Bundesliga,21,1990,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1325,Carlos Kameni\Carlos-Kameni,cm CMR,GK,Málaga,es La Liga,27,1984,9,8,769,8.5,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
1326,Jean-Armel Kana-Biyik\Jean-Armel-Kana-Biyik,cm CMR,DF,Rennes,fr Ligue 1,22,1989,34,33,2806,31.2,1,0,1,0,0,5,1,0.03,0.00,0.03,0.03,0.03,Matches
1327,Frédéric Kanouté\Frederic-Kanoute,ml MLI,FW,Sevilla,es La Liga,33,1977,26,12,1285,14.3,4,1,4,0,0,7,1,0.28,0.07,0.35,0.28,0.35,Matches
1328,Ahmed Kantari\Ahmed-Kantari,ma MAR,DF,Brest,fr Ligue 1,26,1985,12,9,921,10.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
1329,Abdelhamid El Kaoutari\Abdelhamid-El-Kaoutari,ma MAR,DF,Montpellier,fr Ligue 1,21,1990,5,3,290,3.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
1330,Edmond Kapllani\Edmond-Kapllani,al ALB,FWMF,Augsburg,de Bundesliga,29,1982,6,0,55,0.6,1,0,1,0,0,0,0,1.64,0.00,1.64,1.64,1.64,Matches
1331,Olivier Kapo\Olivier-Kapo,fr FRA,FWMF,Auxerre,fr Ligue 1,30,1980,15,11,931,10.3,4,0,4,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches
1332,Lossémy Karaboué\Lossemy-Karaboue,ci CIV,MF,Nancy,fr Ligue 1,23,1988,37,36,3177,35.3,2,5,2,0,0,3,0,0.06,0.14,0.20,0.06,0.20,Matches
1333,Pajtim Kasami\Pajtim-Kasami,ch SUI,FWMF,Fulham,eng Premier League,19,1992,7,3,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1334,Jake Kean\Jake-Kean,eng ENG,GK,Blackburn,eng Premier League,20,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1335,Robbie Keane\Robbie-Keane,ie IRL,FW,Aston Villa,eng Premier League,31,1980,6,5,459,5.1,3,0,3,0,0,0,0,0.59,0.00,0.59,0.59,0.59,Matches
1336,Will Keane\Will-Keane,eng ENG,FWMF,Manchester Utd,eng Premier League,18,1993,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1337,Sebastian Kehl\Sebastian-Kehl,de GER,DFMF,Dortmund,de Bundesliga,31,1980,27,21,1953,21.7,3,2,3,0,0,8,0,0.14,0.09,0.23,0.14,0.23,Matches
1338,Abdoulaye Keita\Abdoulaye-Keita,fr FRA,GK,Bordeaux,fr Ligue 1,20,1990,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1339,Seydou Keita\Seydou-Keita,ml MLI,MF,Barcelona,es La Liga,31,1980,26,14,1348,15.0,3,2,3,0,0,4,0,0.20,0.13,0.33,0.20,0.33,Matches
1340,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Liverpool,eng Premier League,21,1990,12,12,962,10.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1341,Stephen Kelly\Stephen-Kelly,ie IRL,DF,Fulham,eng Premier League,27,1983,24,21,2023,22.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1342,Jirès Kembo Ekoko\Jires-Kembo-Ekoko,fr FRA,FW,Rennes,fr Ligue 1,23,1988,32,24,1873,20.8,10,0,9,1,1,4,0,0.48,0.00,0.48,0.43,0.43,Matches
1343,Paddy Kenny\Paddy-Kenny,ie IRL,GK,QPR,eng Premier League,33,1978,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1344,Kevin\Kevin,es ESP,DF,Mallorca,es La Liga,21,1989,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1345,Abel Khaled\Abel-Khaled,dz ALG,FWMF,Brest,fr Ligue 1,18,1992,7,3,232,2.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1346,Saber Khalifa\Saber-Khalifa,tn TUN,FW,Evian,fr Ligue 1,24,1986,31,28,2380,26.4,4,5,4,0,0,3,1,0.15,0.19,0.34,0.15,0.34,Matches
1347,Houssine Kharja\Houssine-Kharja,ma MAR,MF,Fiorentina,it Serie A,28,1982,19,10,1021,11.3,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches
1348,Sami Khedira\Sami-Khedira,de GER,MF,Real Madrid,es La Liga,24,1987,28,20,1888,21.0,2,2,2,0,0,4,1,0.10,0.10,0.19,0.10,0.19,Matches
1349,Stefan Kießling\Stefan-Kiessling,de GER,FWMF,Leverkusen,de Bundesliga,27,1984,34,28,2621,29.1,16,4,16,0,0,4,0,0.55,0.14,0.69,0.55,0.69,Matches
1350,Michael Kightly\Michael-Kightly,eng ENG,FWMF,Wolves,eng Premier League,25,1986,18,14,1189,13.2,3,1,3,0,0,3,0,0.23,0.08,0.30,0.23,0.30,Matches
1351,Matthew Kilgallon\Matthew-Kilgallon,eng ENG,DF,Sunderland,eng Premier League,27,1984,10,9,790,8.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1352,Joshua King\Joshua-King,no NOR,FWMF,M'Gladbach,de Bundesliga,19,1992,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1353,Ledley King\Ledley-King,eng ENG,DFMF,Tottenham,eng Premier League,30,1980,21,21,1788,19.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1354,Christian Kinkela\Christian-Kinkela,cd COD,DFMF,Ajaccio,fr Ligue 1,29,1982,29,11,1255,13.9,3,6,2,1,1,1,0,0.22,0.43,0.65,0.14,0.57,Matches
1355,Oliver Kirch\Oliver-Kirch,de GER,DFMF,Kaiserslautern,de Bundesliga,28,1982,23,19,1657,18.4,1,1,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,Matches
1356,Jan Kirchhoff\Jan-Kirchhoff,de GER,DFMF,Mainz 05,de Bundesliga,20,1990,29,22,2129,23.7,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches
1357,Lynel Kitambala\Lynel-Kitambala,fr FRA,FW,Saint-Étienne,fr Ligue 1,22,1988,16,9,632,7.0,0,2,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches
1358,Lynel Kitambala\Lynel-Kitambala,fr FRA,FW,Lorient,fr Ligue 1,22,1988,4,1,97,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1359,Simon Kjær\Simon-Kjaer,dk DEN,DF,Wolfsburg,de Bundesliga,22,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1360,Simon Kjær\Simon-Kjaer,dk DEN,DF,Roma,it Serie A,22,1989,22,20,1673,18.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
1361,Ivan Klasni?\Ivan-Klasnic,hr CRO,FW,Bolton,eng Premier League,31,1980,29,16,1503,16.7,8,4,7,1,1,3,1,0.48,0.24,0.72,0.42,0.66,Matches
1362,Miroslav Klose\Miroslav-Klose,de GER,FW,Lazio,it Serie A,33,1978,27,26,2282,25.4,13,5,13,0,0,1,0,0.51,0.20,0.71,0.51,0.71,Matches
1363,Timm Klose\Timm-Klose,ch SUI,DF,Nürnberg,de Bundesliga,23,1988,13,13,1125,12.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
1364,Peer Kluge\Peer-Kluge,de GER,MF,Schalke 04,de Bundesliga,30,1980,3,2,103,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1365,Zat Knight\Zat-Knight,eng ENG,DF,Bolton,eng Premier League,31,1980,25,21,1982,22.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
1366,Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,de Bundesliga,19,1992,3,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1367,Levan Kobiashvili\Levan-Kobiashvili,ge GEO,DFMF,Hertha BSC,de Bundesliga,34,1977,31,31,2751,30.6,2,2,1,1,2,5,2,0.07,0.07,0.13,0.03,0.10,Matches
1368,Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,de Bundesliga,17,1994,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1369,Bengali-Fodé Koita\Bengali-Fode-Koita,gn GUI,FWMF,Montpellier,fr Ligue 1,20,1990,4,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1370,Koke\Koke,es ESP,MF,Atlético Madrid,es La Liga,19,1992,25,11,1077,12.0,2,2,2,0,0,7,0,0.17,0.17,0.33,0.17,0.33,Matches
1371,Koke\Koke,es ESP,FW,Rayo Vallecano,es La Liga,28,1983,5,0,146,1.6,1,0,0,1,1,0,0,0.62,0.00,0.62,0.00,0.00,Matches
1372,Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Manchester City,eng Premier League,25,1985,12,9,823,9.1,2,4,2,0,0,1,0,0.22,0.44,0.66,0.22,0.66,Matches
1373,Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,Lyon,fr Ligue 1,19,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
1374,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,eng Premier League,25,1986,31,31,2774,30.8,3,1,3,0,0,5,1,0.10,0.03,0.13,0.10,0.13,Matches
1375,Arouna Koné\Arouna-Kone,ci CIV,FW,Levante,es La Liga,27,1983,34,34,2922,32.5,15,4,15,0,0,5,0,0.46,0.12,0.59,0.46,0.59,Matches
